GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1284050976,SushiGo,3,GAME_OVER,62,0,2,83,BasicMCTS,56.0,45.0,osla,1,BasicMCTS,1,2,2,osla,osla,BasicMCTS,1
-1605884090,SushiGo,3,GAME_OVER,60,0,2,84,BasicMCTS,30.0,48.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1314551211,SushiGo,3,GAME_OVER,60,0,2,85,BasicMCTS,53.0,56.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1576407728,SushiGo,3,GAME_OVER,60,0,2,86,BasicMCTS,51.0,64.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
-1541814328,SushiGo,3,GAME_OVER,61,0,2,87,BasicMCTS,45.0,63.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1757868865,SushiGo,3,GAME_OVER,61,0,2,88,BasicMCTS,45.0,70.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1804253737,SushiGo,3,GAME_OVER,63,0,2,89,BasicMCTS,37.0,73.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
775556697,SushiGo,3,GAME_OVER,60,0,2,90,BasicMCTS,29.0,78.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
-344864697,SushiGo,3,GAME_OVER,62,0,2,91,BasicMCTS,37.0,61.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1949349579,SushiGo,3,GAME_OVER,62,0,2,92,BasicMCTS,38.0,68.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
587520116,SushiGo,3,GAME_OVER,62,0,2,93,BasicMCTS,33.0,59.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1677581754,SushiGo,3,GAME_OVER,61,0,2,94,BasicMCTS,40.0,70.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
-308774135,SushiGo,3,GAME_OVER,63,0,2,95,BasicMCTS,34.0,59.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
-1419970842,SushiGo,3,GAME_OVER,60,0,2,96,BasicMCTS,44.0,53.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
-1264398229,SushiGo,3,GAME_OVER,62,0,2,97,BasicMCTS,43.0,65.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
845982199,SushiGo,3,GAME_OVER,63,0,2,98,BasicMCTS,37.0,58.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1573127368,SushiGo,3,GAME_OVER,61,0,2,99,BasicMCTS,41.0,45.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
-652576372,SushiGo,3,GAME_OVER,62,0,2,100,BasicMCTS,47.0,63.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1213361843,SushiGo,3,GAME_OVER,62,0,2,101,BasicMCTS,30.0,56.0,osla,2,BasicMCTS,2,1,1,osla,osla,BasicMCTS,0
1922305904,SushiGo,3,GAME_OVER,60,0,2,102,BasicMCTS,40.0,49.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1284050976,SushiGo,3,GAME_OVER,61,0,2,103,BasicMCTS,60.0,39.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
-1605884090,SushiGo,3,GAME_OVER,61,0,2,104,BasicMCTS,40.0,42.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1314551211,SushiGo,3,GAME_OVER,60,0,2,105,BasicMCTS,55.0,47.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
1576407728,SushiGo,3,GAME_OVER,60,0,2,106,BasicMCTS,44.0,70.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1541814328,SushiGo,3,GAME_OVER,60,0,2,107,BasicMCTS,55.0,50.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
1757868865,SushiGo,3,GAME_OVER,60,0,2,108,BasicMCTS,58.0,49.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
1804253737,SushiGo,3,GAME_OVER,60,0,2,109,BasicMCTS,49.0,50.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
775556697,SushiGo,3,GAME_OVER,60,0,2,110,BasicMCTS,65.0,63.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
-344864697,SushiGo,3,GAME_OVER,60,0,2,111,BasicMCTS,61.0,46.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
1949349579,SushiGo,3,GAME_OVER,61,0,2,112,BasicMCTS,47.0,52.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
587520116,SushiGo,3,GAME_OVER,61,0,2,113,BasicMCTS,50.0,49.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
1677581754,SushiGo,3,GAME_OVER,62,0,2,114,BasicMCTS,38.0,52.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-308774135,SushiGo,3,GAME_OVER,60,0,2,115,BasicMCTS,64.0,43.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
-1419970842,SushiGo,3,GAME_OVER,60,0,2,116,BasicMCTS,56.0,53.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
-1264398229,SushiGo,3,GAME_OVER,60,0,2,117,BasicMCTS,59.0,60.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
845982199,SushiGo,3,GAME_OVER,62,0,2,118,BasicMCTS,44.0,45.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1573127368,SushiGo,3,GAME_OVER,60,0,2,119,BasicMCTS,49.0,55.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-652576372,SushiGo,3,GAME_OVER,60,0,2,120,BasicMCTS,44.0,44.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1213361843,SushiGo,3,GAME_OVER,62,0,2,121,BasicMCTS,52.0,51.0,rhea,1,BasicMCTS,1,2,2,rhea,rhea,BasicMCTS,1
1922305904,SushiGo,3,GAME_OVER,60,0,2,122,rmhc,66.0,34.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1284050976,SushiGo,3,GAME_OVER,61,0,2,123,rmhc,47.0,42.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1605884090,SushiGo,3,GAME_OVER,62,0,2,124,rmhc,39.0,40.0,BasicMCTS,2,rmhc,2,1,1,BasicMCTS,BasicMCTS,rmhc,0
1314551211,SushiGo,3,GAME_OVER,60,0,2,125,rmhc,52.0,45.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1576407728,SushiGo,3,GAME_OVER,61,0,2,126,rmhc,75.0,46.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1541814328,SushiGo,3,GAME_OVER,61,0,2,127,rmhc,62.0,40.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1757868865,SushiGo,3,GAME_OVER,64,0,2,128,rmhc,48.0,39.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1804253737,SushiGo,3,GAME_OVER,60,0,2,129,rmhc,66.0,34.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
775556697,SushiGo,3,GAME_OVER,60,0,2,130,rmhc,87.0,38.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-344864697,SushiGo,3,GAME_OVER,61,0,2,131,rmhc,51.0,26.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1949349579,SushiGo,3,GAME_OVER,66,0,2,132,rmhc,61.0,47.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
587520116,SushiGo,3,GAME_OVER,62,0,2,133,rmhc,53.0,32.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1677581754,SushiGo,3,GAME_OVER,61,0,2,134,rmhc,66.0,35.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-308774135,SushiGo,3,GAME_OVER,60,0,2,135,rmhc,62.0,45.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1419970842,SushiGo,3,GAME_OVER,60,0,2,136,rmhc,55.0,50.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1264398229,SushiGo,3,GAME_OVER,63,0,2,137,rmhc,40.0,44.0,BasicMCTS,2,rmhc,2,1,1,BasicMCTS,BasicMCTS,rmhc,0
845982199,SushiGo,3,GAME_OVER,62,0,2,138,rmhc,48.0,36.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1573127368,SushiGo,3,GAME_OVER,64,0,2,139,rmhc,57.0,36.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-652576372,SushiGo,3,GAME_OVER,61,0,2,140,rmhc,71.0,32.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1213361843,SushiGo,3,GAME_OVER,62,0,2,141,rmhc,56.0,47.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
1922305904,SushiGo,3,GAME_OVER,62,0,2,142,rmhc,54.0,49.0,actionsushi,1,rmhc,1,2,2,actionsushi,actionsushi,rmhc,1
1284050976,SushiGo,3,GAME_OVER,64,0,2,143,rmhc,52.0,29.0,actionsushi,1,rmhc,1,2,2,actionsushi,actionsushi,rmhc,1
-1605884090,SushiGo,3,GAME_OVER,60,0,2,144,rmhc,36.0,42.0,actionsushi,2,rmhc,2,1,1,actionsushi,actionsushi,rmhc,0
1314551211,SushiGo,3,GAME_OVER,60,0,2,145,rmhc,54.0,60.0,actionsushi,2,rmhc,2,1,1,actionsushi,actionsushi,rmhc,0
1576407728,SushiGo,3,GAME_OVER,61,0,2,146,rmhc,52.0,62.0,actionsushi,2,rmhc,2,1,1,actionsushi,actionsushi,rmhc,0
-1541814328,SushiGo,3,GAME_OVER,63,0,2,147,rmhc,49.0,45.0,actionsushi,1,rmhc,1,2,2,actionsushi,actionsushi,rmhc,1
1757868865,SushiGo,3,GAME_OVER,64,0,2,148,rmhc,54.0,52.0,actionsushi,1,rmhc,1,2,2,actionsushi,actionsushi,rmhc,1
1804253737,SushiGo,3,GAME_OVER,65,0,2,149,rmhc,52.0,38.0,actionsushi,1,rmhc,1,2,2,actionsushi,actionsushi,rmhc,1
